title,description,url,published_date,source,country,language
Voices My friends dont make any effort with me now they have kids  why arent they interested in my child-free life?,"The Independents agony aunt Victoria Richards is here to help. Email dearvixindependent.co.uk for advice on love, work, family and relationships",https://www.independent.co.uk/voices/dear-vix-friendship-breakups-fallout-arguments-kids-single-b2789207.html,2025-07-17T07:45:40,The Independent,UK,en
"Summer droughts throw future of 1,000-year-old Robin Hood tree into question",The tree is reputed to have been a hiding place for Robin Hood and his band of outlaws,https://www.independent.co.uk/news/uk/home-news/heatwave-drought-robin-hood-tree-nottingham-b2790400.html,2025-07-17T07:44:48,The Independent,UK,en
UK unemployment rises to highest in four years due to slowing wage growth,The figures point towards further pressure in the UK labour market,https://www.independent.co.uk/news/uk/home-news/uk-unemployment-wage-growth-interest-rates-ons-b2790671.html,2025-07-17T07:44:47,The Independent,UK,en
Shane Gillis ESPYS monologue draws mixed reaction after jokes about Trump and Epstein,Some in the audience seemed uncomfortable,https://www.independent.co.uk/arts-entertainment/tv/news/shane-gillis-espys-opening-monologue-b2790663.html,2025-07-17T07:41:51,The Independent,UK,en
The health conditions that may increase risk of dementia,Experts identified critical time windows in which certain illnesses pose the greatest risk to patients,https://www.independent.co.uk/life-style/health-and-families/dementia-symptoms-illness-signs-heart-b2790399.html,2025-07-17T07:37:31,The Independent,UK,en
Superman movie prompts a huge increase in dog adoption interest,"The love for Supermans dog, Krypto, is making an impact in the real world",https://www.independent.co.uk/arts-entertainment/films/news/superman-krypto-dog-adoption-b2790651.html,2025-07-17T07:37:31,The Independent,UK,en
Jaguar Land Rover cutting up to 500 management jobs in UK,"The car maker said around 1.5 of its UK workforce would be affected by the job cuts, which are going as part of a voluntary redundancy programme.",https://www.independent.co.uk/news/business/jaguar-land-rover-tata-holly-williams-north-america-b2790659.html,2025-07-17T07:36:37,The Independent,UK,en
I did not bring my daughters to die Russian mother defends decision to live in cave in India,Indian police were making routine patrols in Ramteertha Hills in Karnataka when a blonde child was spotted running out of a cave. Shweta Sharma reports,https://www.independent.co.uk/asia/india/russian-woman-gokarna-cave-daughters-nina-kutina-b2790612.html,2025-07-17T07:32:03,The Independent,UK,en
Job scams have jumped 237 since January. Heres how to keep yourself safe,Young job seekers are often targeted and later ghosted or blocked by recruiters,https://www.independent.co.uk/news/uk/home-news/job-ads-whatsapp-scam-tiktok-b2790319.html,2025-07-17T07:32:01,The Independent,UK,en
Thursdays briefing Jude undergoes op as Lionesses prepare for Euros last eight,The England Women are preparing for their Euro 2025 quarter-final with Sweden.,https://www.independent.co.uk/sport/football/lionesses-jude-bellingham-england-court-of-arbitration-for-sport-sweden-b2790584.html,2025-07-17T07:31:40,The Independent,UK,en
How to make your workout wardrobe motivate you this summer,Heres how your activewear can get you out of the door in the heat,https://www.independent.co.uk/life-style/fashion/pieces-design-lululemon-antarctica-rocky-b2790669.html,2025-07-17T07:30:43,The Independent,UK,en
EasyJet boss hits out at unacceptable French air traffic control strikes,Tens of thousands of passengers were disrupted when French ATC staff walked out on July 3 and 4 in a dispute over working conditions.,https://www.independent.co.uk/news/business/easyjet-french-ryanair-luton-europe-b2790643.html,2025-07-17T07:27:03,The Independent,UK,en
Man filmed releasing rats on pavement outside Sheffield Grand Mosque,,https://www.independent.co.uk/bulletin/news/sheffield-mosque-rats-hate-crime-video-b2790657.html,2025-07-17T07:22:14,The Independent,UK,en
Joaquin Phoenix apologises for horrible David Letterman interview Ill never do it again,"Oscar winner appeared in character from Im Still Here, leading many to believe he was having a mental breakdown",https://www.independent.co.uk/arts-entertainment/films/news/joaquin-phoenix-david-letterman-viral-video-b2790641.html,2025-07-17T07:22:04,The Independent,UK,en
John Torode preparing to sue BBC for unfair MasterChef sacking,Celebrity chef believes there is no proof he used offensive racist term,https://www.independent.co.uk/arts-entertainment/tv/news/john-torode-masterchef-bbc-sue-b2790644.html,2025-07-17T07:21:14,The Independent,UK,en
"Tour de France stage 12 preview Route map, profile and start time on blockbuster day of climbing as race enters Pyrenees",After an opening week of skirmishes expect battle to seriously commence among the GC contenders today as the race hits the mountains,https://www.independent.co.uk/sport/cycling/stage-12-route-map-today-tour-de-france-2025-b2790654.html,2025-07-17T07:15:57,The Independent,UK,en
Why is Israel bombing Syria and who are the Druze?,Tensions erupt into airstrikes and sectarian violence as Israel intervenes in Syrias southern province,https://www.independent.co.uk/news/world/middle-east/israel-bombing-syria-damascus-idf-druze-strikes-b2790624.html,2025-07-17T07:12:36,The Independent,UK,en
At least four dead after Bangladeshi forces clash with supporters of ousted leader,"Violence has escalated after a new political party, formed by students who led the uprising against Ms Hasina last August, announced a march",https://www.independent.co.uk/asia/south-asia/bangladesh-sheikh-hasina-violence-deaths-b2790646.html,2025-07-17T07:11:50,The Independent,UK,en
Brian Leishman wont guarantee no further rebellion after Labour suspension,,https://www.independent.co.uk/bulletin/news/labour-mp-suspended-brian-leishman-b2790438.html,2025-07-17T07:08:01,The Independent,UK,en
Harry revisits Dianas footsteps in Angola with landmine walk,,https://www.independent.co.uk/bulletin/news/harry-diana-angola-walk-landmine-b2790446.html,2025-07-17T07:06:36,The Independent,UK,en
When is England v Sweden? Womens Euro 2025 kick-off time and TV channel,Sarina Wiegmans side face a rematch of their Euros semi-final three years ago,https://www.independent.co.uk/sport/football/england-sweden-womens-euro-2025-tv-channel-time-b2790621.html,2025-07-17T07:02:14,The Independent,UK,en
Moment man dumps rats outside Sheffield mosque in hate crime,This is the shocking moment a man releases rats outside a mosque in Sheffield as part of a series of racially motivated hate crimes.,https://www.independent.co.uk/tv/news/man-dumps-rats-sheffield-mosque-sheffield-video-b2790645.html,2025-07-17T07:01:37,The Independent,UK,en
England v Sweden live Womens Euro 2025 team news as potential semi-final opponent revealed,England face a rematch with Sweden in a bid to reach the Euro 2025 semi-finals,https://www.independent.co.uk/sport/football/england-sweden-live-womens-euro-2025-score-result-b2789926.html,2025-07-17T07:01:03,The Independent,UK,en
Summer office updates to make working from home a breeze,"Interior experts share their top styling tips to stay productive, positive and right on point. By Sam Wylie-Harris.",https://www.independent.co.uk/life-style/lancaster-lighting-smart-b2790650.html,2025-07-17T07:00:58,The Independent,UK,en
Urgent do not eat warning issued as viral Dubai-style chocolate bar recalled,Food standards chiefs warn incomplete list of ingredients mean bars pose serious allergy risk,https://www.independent.co.uk/news/uk/home-news/dubai-chocolate-bar-uk-recall-fsa-peanut-allergy-b2790648.html,2025-07-16T08:58:00,The Independent,UK,en
"Transfer news live Liverpool chase Isak, Gyokeres to Arsenal update, Jackson to Man United",Alexander Isak and Hugo Ekitike are on Liverpools radar while Viktor Gyokeres and Noni Madueke are closing in on moves to Arsenal this window,https://www.independent.co.uk/sport/football/transfer-news-live-arsenal-liverpool-man-united-isak-gyokeres-b2790631.html,2025-07-17T06:56:52,The Independent,UK,en
Trump is making Coca-Cola Mexican again as he announces major ingredient change,"Coca-Cola in the U.S. is currently made with high-fructose corn syrup, while the company uses cane sugar in other countries, such as Mexico",https://www.independent.co.uk/news/world/americas/trump-coca-cola-cane-sugar-mexico-b2790640.html,2025-07-17T06:55:13,The Independent,UK,en
Search resumes for plane missing in rugged and inaccessible alpine terrain after failing to land in Australia,Aerial and land search resumes on Thursday to find the missing small plane,https://www.independent.co.uk/news/world/australasia/nsw-snowy-mountains-missing-plane-update-b2790585.html,2025-07-17T06:31:41,The Independent,UK,en
Ukraine-Russia war latest Zelensky says Trump can succeed with Putin where Biden failed,Zelensky says Putin has been handed a window of opportunity to end his war,https://www.independent.co.uk/news/world/europe/ukraine-russia-war-live-trump-putin-zelensky-news-b2790635.html,2025-07-17T06:26:28,The Independent,UK,en
How Ukraines drone-infested front is slowing Russias advance,"The Russia-Ukraine war has become the most drone-intensive conflict yet  and Ukrainian commanders believe they are the only thing keeping Russian forces at bay, writes Max Hunder and Sabine Siebold",https://www.independent.co.uk/news/world/europe/ukraine-russia-war-drones-trump-frontline-update-b2790625.html,2025-07-17T06:20:51,The Independent,UK,en
The awkward truth behind the biggest moment of Daniel Dubois career,"Dubois and Oleksandr Usyk prepare to clash at Wembley, two years after the Ukrainian beat the Briton in a controversial first fight",https://www.independent.co.uk/sport/boxing/usyk-dubois-2-fight-prediction-preview-b2789946.html,2025-07-17T06:13:31,The Independent,UK,en
Car is being swept away Mans last call to wife as South Korea hit by heavy rain and landslides,"Intense monsoon rains batter central and southern parts of South Korea, lashing it with the most rainfall in 120 years",https://www.independent.co.uk/climate-change/news/south-korea-rain-landslide-deaths-evacuation-latest-b2790610.html,2025-07-17T06:10:36,The Independent,UK,en
Labour voters back doctors over five-day strike and think Wes Streeting should meet pay demands,"Exclusive Labour backers support NHS walkout plans, which experts have warned will cause waiting lists to rise, in challenge to the health secretarys tough stance",https://www.independent.co.uk/news/uk/politics/doctors-strike-nhs-streeting-labour-poll-b2790285.html,2025-07-17T06:05:01,The Independent,UK,en
First Home Improvements review best installer for long-lasting quotes,First Home Improvements has some of the broadest coverage of England and roots going back to the 1970s,https://www.independent.co.uk/home-improvement/first-home-improvements-review-b2787224.html,2025-07-17T06:03:30,The Independent,UK,en
The Legend of Zelda live-action film announces cast for Zelda and Link,The film is expected to be released on 7 May 2027,https://www.independent.co.uk/arts-entertainment/films/news/legend-of-zelda-live-action-cast-bo-bragason-b2790594.html,2025-07-17T06:02:32,The Independent,UK,en
Tadhg Beirne starts in back row as Owen Farrell misses out on first Lions Test against Australia,No Welshman is selected in a Lions Test squad for the first time since the 1890s,https://www.independent.co.uk/sport/rugby/rugby-union/lions-team-news-australia-owen-farrell-tadhg-beirne-b2790632.html,2025-07-17T06:01:41,The Independent,UK,en
Padraig Harrington gets Open under way at Royal Portrush,"The 53-year-old, who won back-to-back Claret Jugs in 2007 and 2008, started with a birdie.",https://www.independent.co.uk/sport/golf/padraig-harrington-royal-portrush-tommy-fleetwood-shane-lowry-collin-morikawa-b2790627.html,2025-07-17T05:57:32,The Independent,UK,en
Watch Huge fire engulfs main stage at Tomorrowland,"A huge black smoke cloud billowed from a fire at the Tomorrowland music festival site in Belgium on Wednesday, 16 July.",https://www.independent.co.uk/tv/news/tomorrowland-fire-main-stage-video-b2790623.html,2025-07-17T05:45:29,The Independent,UK,en
Tomorrowland Huge fire engulfs main stage two days before festival opens,The annual festival in Belgium draws tens of thousands of visitors from around Europe,https://www.independent.co.uk/news/world/europe/tomorrowland-festival-belgium-fire-stage-b2790408.html,2025-07-17T05:43:48,The Independent,UK,en
Prince Harry recreates Princess Dianas famous landmine walk in Angola,The Duke of Sussex recreated Princess Dianas historic Angola landmine walk on his solo visit to the country 28 years after her trip.,https://www.independent.co.uk/tv/lifestyle/harry-diana-landmine-walk-angola-video-b2790622.html,2025-07-17T05:42:15,The Independent,UK,en
Hidden health benefits from weight-loss shots revealed,"The study saw experts from Taiwan examine data on 60,000 people from around the world",https://www.independent.co.uk/news/health/mounjaro-wegovy-weight-loss-jabs-health-benefits-b2790618.html,2025-07-17T05:33:14,The Independent,UK,en
John Torode left heartbroken after learning of MasterChef sacking online,"Id hoped that Id have some say in my exit from a show Ive worked on since 2005, TV chef said",https://www.independent.co.uk/arts-entertainment/tv/news/masterchef-john-torode-sacking-response-racist-term-b2790613.html,2025-07-16T09:21:00,The Independent,UK,en
How much is MasterChef worth to the BBC as both hosts axed from hit show?,"The show has been adapted in 65 territories worldwide, and broadcast in over 200",https://www.independent.co.uk/arts-entertainment/tv/news/masterchef-bbc-gregg-wallace-john-torode-how-much-b2790608.html,2025-07-17T05:16:11,The Independent,UK,en
Who will replace John Torode on MasterChef?,Torode and Wallace have been dropped from the popular BBC cooking programme after complaints were upheld against them,https://www.independent.co.uk/arts-entertainment/tv/news/john-torode-masterchef-grace-dent-matt-tebutt-b2790607.html,2025-07-17T05:13:35,The Independent,UK,en
Joe Schmidt provides update on Rob Valetini and Will Skelton after huge double Australia injury blow,The pair have been ruled out of the opening Test in Brisbane in a huge injury blow,https://www.independent.co.uk/sport/rugby/rugby-union/wallabies-team-news-rob-valetini-will-skelton-injury-joe-schmidt-b2790593.html,2025-07-17T05:12:42,The Independent,UK,en
Warning over contaminated tomatoes sold across UK,Seven outbreaks of Salmonella were reported to national surveillance in 2024,https://www.independent.co.uk/news/uk/home-news/salmonella-outbreak-tomatoes-uk-2024-b2790606.html,2025-07-16T11:11:00,The Independent,UK,en
"One Tech Tip How to clean your computer, earbuds and smartphone",Cleaning your electronic devices is essential for hygiene and performance,https://www.independent.co.uk/news/logitech-london-bose-water-apple-b2790605.html,2025-07-17T05:00:08,The Independent,UK,en
Eight quick summer recipes for easy 15-minute lunches and no-fuss picnics,"Make the most of sunny days with these speedy summer recipes. From bold salads to fresh frittatas and chilled soups, every dish is ready in 15 minutes or less  perfect for midweek lunches, weekend picnics and outdoor dinners without the faff",https://www.independent.co.uk/life-style/food-and-drink/recipes/quick-summer-lunches-picnics-15-minute-meals-b2788515.html,2025-07-17T05:00:00,The Independent,UK,en
Delay another day why Britain cant yet see Americas buzziest movies and TV shows,"From the Emmy-nominated medical drama The Pitt to acclaimed A24 indies including Materialists and Bring Her Back, some of the hottest US films and TV shows are taking months  or even years  to arrive on UK shores. And, according to distributors and experts, its something we ought to get used to, writes Al Horner",https://www.independent.co.uk/arts-entertainment/films/features/uk-release-dates-the-pitt-a24-materialists-b2789936.html,2025-07-17T05:00:00,The Independent,UK,en
"Martin Lewis urges more than a million pensioners to claim benefit worth at least 3,800","Over one million eligible pensioners could be missing out, according to the money expert",https://www.independent.co.uk/news/uk/home-news/martin-lewis-latest-advice-dwp-benefits-pensions-b2790604.html,2025-07-17T04:45:30,The Independent,UK,en
Pie company that appeared on Shark Tank files for bankruptcy,"The lender is now demanding a minimum of 344,500 be paid back  but Joyebells has one big problem its broke",https://www.independent.co.uk/news/world/americas/shark-tank-joyebells-pies-bankruptcy-b2790602.html,2025-07-17T04:42:06,The Independent,UK,en
Fate of HGTV shows starring Christina Haack and Heather and Tarek El Moussa revealed,"Last month, HGTV canceled four shows",https://www.independent.co.uk/arts-entertainment/tv/news/hgtv-show-cancellations-christina-haack-el-moussa-b2790601.html,2025-07-17T04:39:05,The Independent,UK,en
What on earth is the Gen Z stare?,"The gen z stare, in actuality, is just gen z trying to make it make sense, one TikTok comment described it",https://www.independent.co.uk/life-style/gen-z-stare-tiktok-trend-what-b2790600.html,2025-07-17T04:35:41,The Independent,UK,en
Miriam Margolyes says JK Rowling has been too harsh towards trans community,"However, Harry Potter star said she didnt like that the trans community has reacted with such fury",https://www.independent.co.uk/life-style/jk-rowling-miriam-margolyes-trans-harry-potter-b2790599.html,2025-07-17T04:30:24,The Independent,UK,en
James May says hes had busiest year in decade after cutting Clarkson ties,I havent had a day off in months said the former Top Gear host,https://www.independent.co.uk/arts-entertainment/tv/news/james-may-retirement-jeremy-clarkson-b2790598.html,2025-07-17T04:29:03,The Independent,UK,en
Lead actor in The Pitt sheds light on why popular co-star isnt returning,The second season of the hit HBO Max medical drama is currently in production,https://www.independent.co.uk/arts-entertainment/tv/news/hbo-tracy-ifeachor-leaving-the-pitt-noah-wyle-b2790597.html,2025-07-17T04:25:45,The Independent,UK,en
Highest-paid Superman cast member revealed report,"All of the cast were reportedly paid less than the films director, James Gunn",https://www.independent.co.uk/arts-entertainment/films/news/superman-highest-paid-nicholas-hoult-david-corenswet-b2790596.html,2025-07-17T04:23:45,The Independent,UK,en
Who were the pilots of doomed Air India flight as preliminary report brings scrutiny?,One pilot was nearing retirement while the other just beginning his aviation career,https://www.independent.co.uk/asia/india/air-india-crash-pilots-clive-kunder-sumeet-sabharwal-b2790595.html,2025-07-17T04:21:09,The Independent,UK,en
RFK Jr wants Canada to pardon 400 ostriches,"We believe significant scientific knowledge may be garnered from following the ostriches in a controlled environment at the Universal Ostrich Farm, Kennedy argued in May",https://www.independent.co.uk/news/world/americas/us-politics/rfk-jr-canada-ostrich-bird-flu-b2790580.html,2025-07-17T04:06:45,The Independent,UK,en
"Families, kids most at risk of losing HUD housing with Trumps proposed time limits",A Trump administration proposal could put more than a million low-income households at risk of losing their government-subsidized housing,https://www.independent.co.uk/news/world/americas/hud-donald-trump-families-new-york-university-americans-b2790591.html,2025-07-17T04:06:10,The Independent,UK,en
1.4M of the nations poorest renters risk losing their homes with Trumps proposed HUD time limit,A Trump administration proposal could put more than a million low-income households at risk of losing their government-subsidized housing,https://www.independent.co.uk/news/world/americas/hud-donald-trump-new-york-university-seattle-atlanta-b2790592.html,2025-07-17T04:04:48,The Independent,UK,en
US citizen and Army veteran spent three days in jail after being arrested in California immigration raid,"George Retes, 25, who works as a security guard for the Glass House Farms in Camarillo, was arrested last Thursday and released three days later without being charged with a crime",https://www.independent.co.uk/news/world/americas/citizen-arrested-ice-raid-marijuana-farm-b2790573.html,2025-07-17T04:03:59,The Independent,UK,en
"Keeping animals of all sizes, from cats to horses, cool during record heat","With record temperatures hitting the U.S., pet owners have to protect their four-legged family members from dangers like heat stroke and dehydration",https://www.independent.co.uk/news/west-palm-beach-animals-palm-beach-county-wellington-people-b2790590.html,2025-07-17T04:03:58,The Independent,UK,en
Disneyland is celebrating its 70th anniversary Heres a look at the park then and now,Disneyland is celebrating 70 years as The Happiest Place on Earth with a new show featuring a lifelike animatronic of founder Walt Disney,https://www.independent.co.uk/news/disneyland-walt-disney-jim-henson-california-kevin-costner-b2790589.html,2025-07-17T04:03:18,The Independent,UK,en
"Leaders of the UK and Germany to sign a treaty on defense, trade and migration",U.K. Prime Minister Keir Starmer and German Chancellor Friedrich Merz are signing a treaty Thursday to strengthen defense ties and combat migrant smuggling across the English Channel,https://www.independent.co.uk/news/keir-starmer-friedrich-merz-germany-london-berlin-b2790588.html,2025-07-17T04:02:22,The Independent,UK,en
Inside the high-stakes battle to win a New York City casino license,Eight projects are vying for a state license to operate a casino in the lucrative New York City market,https://www.independent.co.uk/news/new-york-donald-trump-caesars-palace-times-square-new-york-mets-b2790587.html,2025-07-17T04:02:15,The Independent,UK,en
"The soil on the Moon could support life, scientists say","The soil on the Moon could support life, scientists say.",https://www.independent.co.uk/tech/moon-life-earth-lunar-soil-b2790583.html,2025-07-17T03:37:01,The Independent,UK,en
Who is Tom Lynagh? Son of Australian great Michael given surprise start for Wallabies against British and Irish Lions,The 22-year-old fly half has been handed the first Test reins by Joe Schmidt in a shock selection call,https://www.independent.co.uk/sport/rugby/rugby-union/tom-lynagh-australia-lions-wallabies-michael-team-news-b2789784.html,2025-07-17T03:35:01,The Independent,UK,en
Olympic skier dies after being struck by lightning,Audun Groenvold won bronze in Vancouver in 2010,https://www.independent.co.uk/sport/winter-olympics/norway-skier-lightning-winter-olympics-audun-groenvold-b2790581.html,2025-07-17T03:30:45,The Independent,UK,en
Syrian government and Druze minority leaders announce new ceasefire as Israeli strikes continue,Convoys of government forces have begun withdrawing from the city of Sweida,https://www.independent.co.uk/news/world/middle-east/syria-druze-ceasefire-israel-airstrikes-b2790582.html,2025-07-17T03:25:08,The Independent,UK,en
Scientists watch a solar system being born for the first ever time,Distant forming planets are like a picture of our solar system as a baby,https://www.independent.co.uk/space/new-solar-system-born-astronomy-b2790579.html,2025-07-17T03:19:03,The Independent,UK,en
One dead and 13 injured in lightning strike at New Jersey archery range,"A 61-year-old man died, and more than a dozen others suffered injuries including burns, police say",https://www.independent.co.uk/news/world/americas/lightning-strike-new-jersey-archery-range-b2790570.html,2025-07-17T02:46:21,The Independent,UK,en
Trumps former Vice President Mike Pence pushes for release of the Epstein files The time has come,"I think that anyone who participated or was associated with this despicable man ought to be held up to public scrutiny, the former vice president said",https://www.independent.co.uk/news/world/americas/us-politics/mike-pence-epstein-files-release-b2790572.html,2025-07-17T02:36:08,The Independent,UK,en
The top photos of the day by APs photojournalists,"From front-page news to powerful moments you may have missed, this gallery showcases todays top photos chosen by Associated Press photo editors.",https://www.independent.co.uk/news/the-top-photos-of-the-day-by-aps-photojournalists-b2790574.html,2025-07-17T02:28:31,The Independent,UK,en
Delta moving away from set fares and towards personalized price plan using AI,Delta wants to use AI to individually price 20 percent of tickets by the end of the year,https://www.independent.co.uk/travel/news-and-advice/delta-pricing-tickets-ai-b2790442.html,2025-07-17T02:23:35,The Independent,UK,en
Tsunami warnings canceled after Alaska rocked by 7.3-magnitude earthquake,A strong earthquake Wednesday off the Alaska coast triggered a tsunami warning which was later canceled,https://www.independent.co.uk/news/world/americas/alaska-earthquake-tsunami-warning-b2790492.html,2025-07-17T02:15:24,The Independent,UK,en
Canadas Couche-Tard drops offer to buy Japanese 7-Eleven convenience stores,"Canadian retail chain Alimentation Couche-Tard is dropping its proposal to acquire Seven  i Holdings Co_, the Japanese operator of the 7-Eleven convenience store chain, citing frustration in ongoing negotiations that showed what it called a lack of constructive engagement.",https://www.independent.co.uk/news/japanese-tokyo-canada-donald-trump-europe-b2790569.html,2025-07-17T01:53:48,The Independent,UK,en
Co-op to launch range of grapes that taste like a Mojito cocktail,The Co-op said the new variety had been named Mojito Fresh after growers noticed its flavour resembled the classic drink.,https://www.independent.co.uk/news/business/spain-b2790567.html,2025-07-17T01:45:29,The Independent,UK,en
Janes Addiction bandmates sue each other over onstage fight that ended tour,The members of alternative rock band Janes Addiction have filed dueling lawsuits after an onstage scuffle last year prompted the cancellation of the bands tour,https://www.independent.co.uk/news/janes-addiction-boston-los-angeles-los-angeles-superior-court-b2790566.html,2025-07-17T01:40:55,The Independent,UK,en
Lupita Nyongo opens up about health diagnosis Lets prioritize this chronic condition,,https://www.independent.co.uk/bulletin/lifestyle/lupita-nyongo-uterine-fibroids-health-b2790561.html,2025-07-17T01:11:01,The Independent,UK,en
Darth Vaders lightsaber to be auctioned for the first time,,https://www.independent.co.uk/bulletin/culture/darth-vader-lightsaber-auction-price-b2790559.html,2025-07-17T00:48:55,The Independent,UK,en
Trump admin is dismantling critical parts of Californias response to wildfires,"The Trump administration has left the National Weather Service with critical staff shortages, according to an employee union",https://www.independent.co.uk/news/world/americas/us-politics/trump-california-wildfires-nws-b2790550.html,2025-07-17T00:36:06,The Independent,UK,en
Photos of athletes sporting their high fashion on the red carpet at the ESPY awards show,The 2025 ESPY awards show airing live from the Dolby Theatre in Los Angeles brings together top athletes and celebrities to celebrate the years most unforgettable sports moments.,https://www.independent.co.uk/news/los-angeles-dolby-theatre-b2790557.html,2025-07-17T00:30:10,The Independent,UK,en
ICEs new budget ranks it among the worlds top 20 military spenders,,https://www.independent.co.uk/bulletin/news/ice-budge-military-spending-trump-b2790555.html,2025-07-17T00:27:21,The Independent,UK,en
Laura Loomer takes victory lap over firing of ex-FBI chief Comeys daughter after pressing Pam Blondi,"Maurene Comey prosecuted Ghislaine Maxwell in the Epstein case, as well as rap mogul Sean Diddy Combs",https://www.independent.co.uk/news/world/americas/us-politics/maurene-comey-fired-laura-loomer-b2790545.html,2025-07-17T00:22:05,The Independent,UK,en
"Camp Mystic leader may not have seen urgent alert before Texas flood, family spokesman says","A spokesman for Camp Mystic, the Texas enclave devastated by a July 4 flash flood, is raising concerns about communication failures during the disaster",https://www.independent.co.uk/news/texas-national-weather-service-federal-emergency-management-agency-albuquerque-new-mexico-b2790553.html,2025-07-17T00:11:04,The Independent,UK,en
The highest paying actor in Superman was not David Corenswet,,https://www.independent.co.uk/bulletin/culture/superman-actor-pay-nicholas-hoult-b2790551.html,2025-07-17T00:10:01,The Independent,UK,en
"Most Americans want all Epstein case documents released, poll reveals",,https://www.independent.co.uk/bulletin/news/epstein-files-case-trump-government-b2790546.html,2025-07-16T23:55:22,The Independent,UK,en
The Latest Justice Department fires prosecutor on Epstein case and daughter of ex-FBI director,"The Justice Department has fired Maurene Comey, the daughter of former FBI director James Comey and a prosecutor in the federal cases against Sean Diddy Combs and Jeffrey Epstein",https://www.independent.co.uk/news/world/americas/james-comey-justice-department-jerome-powell-pam-bondi-gavin-newsom-b2790547.html,2025-07-16T23:51:27,The Independent,UK,en
