title,description,url,published_date,source,country,language
Manhunt as armed police swarm Hawkes Bay township,Cordons are in place as police hunt a person of interest.,https://www.stuff.co.nz/nz-news/360761088/armed-police-surround-property-whakatu-hawkes-bay,2025-07-17T01:51:55,Stuff,New Zealand,en
Injury concern as star All Black heads for X-ray ahead of Hamilton test,Beauden Barrett could have another spell on the sidelines with a hand injury he first suffered in Super Rugby Pacific.,https://www.stuff.co.nz/sport/360760715/all-blacks-no-10-beauden-barrett-doubt-rugby-championship-hand-injury,2025-07-17T01:42:31,Stuff,New Zealand,en
There was a rather unusual visitor at Wellington Airport,The jet had been chartered to bring a famous sports team to the capital.,https://www.stuff.co.nz/travel/360760799/there-was-rather-unusual-visitor-wellington-airport,2025-07-17T01:40:42,Stuff,New Zealand,en
We hadnt had suspicions Daycare manager tearful at inquest into Malachi Subeczs death,Staff at the daycare had noticed bruising on Malachi Subeczs face and chin more than a month before his death.,https://www.stuff.co.nz/nz-news/360760529/daycare-manager-tearful-she-gives-evidence-during-inquest-malachi-subeczs-death,2025-07-17T00:40:13,Stuff,New Zealand,en
Wellington sushi restaurant fined for exploiting vulnerable migrant worker,"Lower Hutt restaurant Well Sushi has been fined 30,000 for serious employment breaches involving a migrant worker.",https://www.stuff.co.nz/nz-news/360760921/wellington-sushi-restaurant-fined-exploiting-vulnerable-migrant-worker,2025-07-17T00:18:18,Stuff,New Zealand,en
Eye-watering new food price stats just revealed Price of butter up nearly 50 in a year,"The increase was largely driven by increases to general grocery and meat prices, Stats NZ said.",https://www.stuff.co.nz/money/360760873/food-prices-climb-46-year-june,2025-07-16T23:56:30,Stuff,New Zealand,en
Why the All Blacks apologised to Ryan Fox after the Rugby World Cup final,"A losing bet with his South African caddie Dean Smith saw Fox do the unthinkable, and even led to some top rugby players messaging Im really sorry.",https://www.stuff.co.nz/sport/360760757/open-championship-royal-portrush-ryan-fox-his-caddie-dean-smith-and-all-blacks-apology,2025-07-16T23:53:58,Stuff,New Zealand,en
They won 500m in the lottery and still having ham and cheese sambo for lunch,"We sat at the edge of the bed, saying Oh my god over and over  I reckon we said it about 50 times.",https://www.stuff.co.nz/society/360760448/still-having-my-favourite-ham-and-cheese-sambo-lunch-life-after-winning-500m-lottery,2025-07-16T23:39:33,Stuff,New Zealand,en
Recap Seven players named in All Blacks for the first time this season,All Blacks head coach Scott Robertson has named his 23 to face France in Hamilton on Saturday.,https://www.stuff.co.nz/sport/360759361/all-you-need-know-ahead-all-blacks-team-naming-third-french-test,2025-07-16T23:28:51,Stuff,New Zealand,en
Ruben Love gets All Blacks start as Razor makes mass changes,Ruben Love will make his first run-on test appearance for the All Blacks against France in Hamilton on Saturday night.,https://www.stuff.co.nz/sport/360760741/ruben-love-gets-first-run-start-revamped-all-blacks-team-french-test,2025-07-16T23:22:11,Stuff,New Zealand,en
Three-parent babies born through IVF,Doctors in the UK successfully created IVF embryos with DNA from three people to prevent the inheritance of incurable genetic disorders.,https://www.stuff.co.nz/world-news/360760797/eight-healthy-babies-born-through-ivf-dna-three-people,2025-07-16T23:09:33,Stuff,New Zealand,en
Backstreet Boys Brian Littrell sues sheriffs office over beach trespassers,The petition touches on a perennial tug-of-war between usually-wealthy oceanfront property owners and beach-loving members of the public.,https://www.stuff.co.nz/culture/360760878/backstreet-boys-brian-littrell-sues-florida-sheriffs-office-over-beach-trespassers,2025-07-16T23:07:52,Stuff,New Zealand,en
This Australian house sold for 380. It came with a catch,Flood-affected homes in New South Wales bought back by the state government are going up for auction  and bidding starts at just A1.,https://www.stuff.co.nz/home-property/360760793/australian-house-sold-380-it-came-catch,2025-07-16T22:42:39,Stuff,New Zealand,en
First the shoes went back on. Now another airport peeve may be changed in US,The limits on liquids were triggered by a 2006 incident where authorities foiled a plot to smuggle liquid explosives aboard a plane.,https://www.stuff.co.nz/travel/360760737/first-shoes-went-back-now-us-airport-security-more-liquid-carry-ons-may-be-hand,2025-07-16T22:05:00,Stuff,New Zealand,en
Watch The full trailer for the final season of Stranger Things,The gang are all back in the battle against the forces of the Upside Down.,https://www.stuff.co.nz/culture/360760655/here-it-full-trailer-final-season-stranger-things,2025-07-16T22:00:53,Stuff,New Zealand,en
Fire engulfs main stage of Belgiums world famous Tomorrowland festival,Tomorrowland was due to start on Friday and is still set to go ahead despite the severely damaged stage.,https://www.stuff.co.nz/culture/360760653/fire-engulfs-main-stage-belgiums-world-famous-tomorrowland-festival,2025-07-16T21:54:41,Stuff,New Zealand,en
Love Actually actor dies aged 72,"Jo Bacon has appeared on numerous shows including EastEnders, Holby City, Little Britain and The Bill.",https://www.stuff.co.nz/culture/360760519/love-actually-actor-jo-bacon-dies-aged-72,2025-07-16T21:13:02,Stuff,New Zealand,en
Quiz The Hard Word Jul 17,"One word, one clue, one minute. Can you solve todays Hard Word?",https://www.stuff.co.nz/quizzes/360699856/stuff-quiz-hard-word-july-17-2025,2025-07-16T21:00:00,Stuff,New Zealand,en
"You might be fooling yourself about peanut butter, plus 5 other protein mistakes",Are you eating enough protein at breakfast? Most people arent.,https://www.stuff.co.nz/wellbeing/360760533/you-might-be-fooling-yourself-about-peanut-butter-plus-5-other-protein-mistakes,2025-07-16T20:43:29,Stuff,New Zealand,en
200 years to pay back debt Lender reveals cost of leaving abusive relationships,"Good Shepherds analysis showed the cost of leaving an abusive relationship often came to at least 10,000.",https://www.stuff.co.nz/money/360760479/200-years-pay-back-debt-lender-reveals-cost-leaving-abusive-relationships,2025-07-16T19:45:07,Stuff,New Zealand,en
Wrexham set to sign All Whites star ahead of Wellington game,"Liberato Cacace is on the verge of a sensational move to Wrexham, and the deal could be completed in Wellington.",https://www.stuff.co.nz/sport/360758489/wrexham-sign-all-whites-star-liberato-cacace-ahead-wellington-game-report,2025-07-16T19:21:16,Stuff,New Zealand,en
Watch Moment drug-driver causes spectacular tractor crash,CCTV shows the silver Mercedes E-Class colliding with a JCB which then veers into nearby homes.,https://www.stuff.co.nz/world-news/360760451/watch-drug-driver-causes-tractor-smash-houses-uk,2025-07-16T19:06:40,Stuff,New Zealand,en
RTS camp confirms interest in 1.1m deal for Saudi-backed rugby comp,The Warriors winger is in discussions about joining the new venture when his NRL contract expires at the end of next season.,https://www.stuff.co.nz/sport/360760372/roger-tuivasa-sheck-verge-joining-saudi-backed-rebel-rugby-comp-11m-deal,2025-07-16T18:11:46,Stuff,New Zealand,en
Laura McGoldrick I feel stronger now that Ive had kids,"TV star Laura McGoldrick admits she hasnt always had the best relationship with her body, but she feels stronger and sexier since having children.",https://www.stuff.co.nz/wellbeing/360748874/laura-mcgoldrick-stronger-after-kids,2025-07-16T18:00:00,Stuff,New Zealand,en
I will get you in the end Why repeat stalker was refused a lighter sentence,Glenn Green was labelled New Zealands most prolific stalker - amassing more than 200 convictions since the early 1980s. A judge has rejected his bid for reduced jail time.,https://www.stuff.co.nz/nz-news/360759174/i-will-get-you-end-why-repeat-stalker-was-refused-lighter-sentence,2025-07-16T17:42:52,Stuff,New Zealand,en
"A sudden exit at Molesworth Station, amid a plan to plant the very pest theyve been fighting",Jim Wards resignation after 24 years at Molesworth has prompted questions about the stations future  and the system he worked within.,https://www.stuff.co.nz/nz-news/360759827/pines-and-politics-frustrations-behind-molesworth-managers-shock-exit,2025-07-16T17:00:00,Stuff,New Zealand,en
Company behind manmade mountain of debris liquidated owing 2.9m,Eco Earth NZ Ltd was forced into liquidation by its landlord. Both are subject to enforcement orders by Auckland Council.,https://www.stuff.co.nz/business/360758915/company-behind-manmade-mountain-debris-liquidated-owing-29m,2025-07-16T17:00:00,Stuff,New Zealand,en
Millstream Historic Christchurch home restored to vintage glory,"The idea was to honour the past, but make it more liveable, to ensure it will would last another 100 years.",https://www.stuff.co.nz/home-property/360759364/millstream-historic-christchurch-home-market-first-time-20-years,2025-07-16T17:00:00,Stuff,New Zealand,en
Welcome to Wellington 600 increase in Kiwis looking to capital for Wrexham AFC match,The team is coming to the capital this weekend. Heres what they should see.,https://www.stuff.co.nz/travel/360760113/welcome-wellington-what-wrexham-afc-should-do-during-their-trip-capital,2025-07-16T17:00:00,Stuff,New Zealand,en
Unbeaten century stand sets Black Caps up for T20 win over South Africa,Tim Robinson and Bevon Jacobs combined to send an undermanned New Zealand side on their way to a win over the Proteas in Zimabwe,https://www.stuff.co.nz/sport/360755414/century-stand-tim-robinson-bevon-jacobs-sets-black-caps-twenty20-win-over-south-africa,2025-07-16T14:26:19,Stuff,New Zealand,en
Thai police arrest woman who allegedly seduced and blackmailed Buddhist monks,The woman allegedly enticed the monks into sexual relationships and then pressured them into making large payments to cover up their intimacy.,https://www.stuff.co.nz/world-news/360760035/thai-police-arrest-woman-who-allegedly-seduced-and-blackmailed-buddhist-monks,2025-07-16T03:55:26,Stuff,New Zealand,en
NZs 10 most popular electric cars of 2025 so far revealed,"New Zealands electric vehicle sales are up almost 40 year-on-year, and these are the cars driving the shift.",https://www.stuff.co.nz/motoring/360758928/nzs-10-most-popular-electric-cars-2025-so-far-revealed,2025-07-16T02:24:11,Stuff,New Zealand,en
Woman discovered she was added to husbands business loan when she was called to repay it,A woman who discovered she had been added as a guarantor on her husbands business loan without her knowledge or consent complained to Financial Services Complaints Ltd FSCL when the business defaulted and she was called on to repay it.,https://www.stuff.co.nz/money/360759170/woman-discovered-she-was-added-husbands-business-loan-when-she-was-called-repay-it,2025-07-15T22:45:00,Stuff,New Zealand,en
"Manipulation, intimidation and sustained abuse The claims against former Aussie Labor leader","Nathalie Matthews has alleged emotional, physical and financial abuse was levied at her by Mark Latham during their years-long romance.",https://www.stuff.co.nz/world-news/360758817/manipulation-intimidation-and-sustained-abuse-claims-against-mark-latham,2025-07-15T09:18:35,Stuff,New Zealand,en
Peeni Henare I stand by my record,Labour by-election candidate says campaign will focus on cost of living and housing shortage.,https://www.stuff.co.nz/politics/360757600/tamaki-makaurau-election-candidate-peeni-henare-i-stand-my-record,2025-07-15T03:07:56,Stuff,New Zealand,en
The ultimate humpback whale sighting Photographer captures extraordinary moment,The Sydney Morning Herald photo editor Danielle Smith captured the rare double breach off the coast of northern New South Wales.,https://www.stuff.co.nz/environment/360757577/creme-de-la-creme-humpback-whale-photos,2025-07-14T21:05:50,Stuff,New Zealand,en
High-profile Kiwis rough it for a night to raise awareness of homelessness,Pam Elgar was one of around 60 people who traded their warm beds for a piece of cardboard at the Big Sleepout last week.,https://www.stuff.co.nz/nz-news/360757102/high-profile-kiwis-rough-it-night-raise-awareness-homelessness,2025-07-14T17:00:00,Stuff,New Zealand,en
Nissan underlines commitment to NZ amid arrival of new rivals,"Japanese carmakers Oceania boss talks Chinese competition, new models and more.",https://www.stuff.co.nz/motoring/360756264/nissan-underlines-commitment-nz-amid-arrival-new-rivals,2025-07-13T22:00:00,Stuff,New Zealand,en
"Road test Audi SQ6 e-tron, plug-in luxury meets super performance",Audis latest hotted up electric SUV strikes an unlikely balance.,https://www.stuff.co.nz/motoring/360756143/road-test-audi-sq6-e-tron-plug-luxury-meets-super-performance,2025-07-13T18:00:00,Stuff,New Zealand,en
An insiders guide to finding Tokyos most incredible cars,"Japans capital is a treasure trove of interesting vehicles, and knowing where to look makes a big difference in the city of 14 million people.",https://www.stuff.co.nz/motoring/360755730/insiders-guide-finding-tokyos-most-incredible-cars,2025-07-12T20:44:59,Stuff,New Zealand,en
Digital passports for clothing How Taiwan is putting focus on sustainable fashion,"Taiwan supplies materials to brands across the world, including NZs Kathmandu and Icebreaker.",https://www.stuff.co.nz/business/360754195/digital-passports-clothing-how-taiwan-putting-tech-sustainable-fashion,2025-07-10T23:09:07,Stuff,New Zealand,en
One of Aotearoas oldest burial sites at risk from flooding,"Located in the Marlborough region, the site at the Wairau Bar is home to human remains and taonga dating back to the early 1300s.",https://www.stuff.co.nz/climate-change/360751210/aotearoas-oldest-known-burial-site-risk-flooding-latest-sea-level-rise-modelling,2025-07-09T17:00:00,Stuff,New Zealand,en
I pīrangi a ia ki tētahi kapu wai i te rererangi. I whakamutua ki te karangatanga pirihimana,"Mehemea i te kimi aroha a ia i roto i nga tākupu, tērā pea ka matekiri a ia.",https://www.stuff.co.nz/travel/360743684/she-wanted-cup-water-flight-it-ended-police-being-called,2025-07-01T20:56:00,Stuff,New Zealand,id
Ko ngā waka mahue i ngā wāhi ātaahua o Aotearoa,He tini ngā waka e whakarērea ana i ngā tiriti o Queenstown me Wānaka ia tau. He aha ai?,https://www.stuff.co.nz/nz-news/360743602/abandoned-vehicles-scenic-kiwi-hotspots,2025-07-01T17:00:00,Stuff,New Zealand,tl
Ka tūwhitia te tūruhi mai i te US i muri i tāna whana i te kurī ārai kia rere a ia ki te rangi,"E whakawhirinaki nui ana mātou ki o mātou hoa K9, ā, i te mahi noa iho a Freddie i tana mahi.",https://www.stuff.co.nz/travel/360740358/traveller-deported-us-after-kicking-customs-dog-so-hard-he-flew-air,2025-06-29T19:45:00,Stuff,New Zealand,sw
I tukitukia te whetū rīki o mua i te tauwhāinga Runit,I tukitukia te takamua rīki tautōhito o mua a Kevin Proctor i te tūtukitanga i te RUNIT 02 i Tupae i te Rātapu.,https://www.stuff.co.nz/sport/360740402/former-kiwis-rugby-league-star-kevin-proctor-knocked-out-runit-event,2025-06-29T17:38:00,Stuff,New Zealand,id
